,time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2035,1451626435,1.18535,0.046416667,1.18535,0.0001,0.070166667,0.66585,0.0482,0.005316667,0.007733333,0.013133333,0.0006,0.000233333,1.67E-05,0.03115,0.001066667,0.0041,0.001316667,0.046416667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2036,1451626436,1.183583333,0.052316667,1.183583333,0.0001,0.070333333,0.6643,0.048283333,0.005316667,0.0077,0.0132,0.000566667,0.0002,1.67E-05,0.031133333,0.001066667,0.004083333,0.001333333,0.052316667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2037,1451626437,1.235116667,0.055366667,1.235116667,0.0001,0.070433333,0.6467,0.048233333,0.066966667,0.007733333,0.013233333,0.000433333,0.00025,1.67E-05,0.031383333,0.001066667,0.004116667,0.0013,0.055366667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2038,1451626438,1.244883333,0.0544,1.244883333,6.67E-05,0.070266667,0.578533333,0.048116667,0.145266667,0.00765,0.013166667,0.000266667,0.0003,0,0.031383333,0.001066667,0.004116667,0.00145,0.0544,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2039,1451626439,0.94825,0.05175,0.94825,3.33E-05,0.070016667,0.336066667,0.048483333,0.139316667,0.007633333,0.012966667,0.000283333,0.00015,3.33E-05,0.031283333,0.00105,0.004133333,0.001383333,0.05175,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2040,1451626440,0.623633333,0.049283333,0.623633333,0,0.069683333,0.064066667,0.04885,0.138233333,0.007333333,0.01275,0.00035,3.33E-05,1.67E-05,0.03125,0.001033333,0.004116667,0.001333333,0.049283333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2041,1451626441,0.61415,0.05475,0.61415,1.67E-05,0.069616667,0.06485,0.048733333,0.137383333,0.007283333,0.0127,0.00035,5.00E-05,1.67E-05,0.031183333,0.001033333,0.004133333,0.001366667,0.05475,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2042,1451626442,0.604983333,0.058833333,0.604983333,0,0.069633333,0.0618,0.04895,0.137283333,0.00725,0.012716667,0.00035,0,0,0.0313,0.001033333,0.004116667,0.0013,0.058833333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2043,1451626443,0.602033333,0.060883333,0.602033333,1.67E-05,0.06915,0.06385,0.048966667,0.136216667,0.00725,0.012533333,0.000333333,1.67E-05,0,0.031016667,0.001033333,0.004083333,0.00125,0.060883333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2044,1451626444,0.59855,0.062433333,0.59855,0,0.069383333,0.064066667,0.048583333,0.135866667,0.007433333,0.0126,0.000316667,1.67E-05,1.67E-05,0.031133333,0.001016667,0.0041,0.001316667,0.062433333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2045,1451626445,0.5942,0.065533333,0.5942,1.67E-05,0.069466667,0.065083333,0.048816667,0.135283333,0.007383333,0.01265,0.000333333,5.00E-05,1.67E-05,0.031033333,0.001033333,0.004116667,0.0014,0.065533333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2046,1451626446,0.55635,0.065333333,0.55635,0,0.06955,0.06505,0.04845,0.131316667,0.007266667,0.012683333,0.000366667,1.67E-05,0,0.031166667,0.001016667,0.004166667,0.0013,0.065333333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2047,1451626447,0.508433333,0.0653,0.508433333,0,0.0696,0.0641,0.049116667,0.129116667,0.007316667,0.0127,0.000383333,3.33E-05,1.67E-05,0.031433333,0.001,0.004266667,0.001383333,0.0653,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2048,1451626448,0.611666667,0.066816667,0.611666667,1.67E-05,0.0699,0.1531,0.048866667,0.127816667,0.0074,0.012833333,0.000383333,6.67E-05,0,0.031433333,0.001,0.004266667,0.001316667,0.066816667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2049,1451626449,0.684,0.069866667,0.684,0,0.07015,0.2146,0.049033333,0.12705,0.007633333,0.01295,0.0004,8.33E-05,0,0.031583333,0.001,0.0043,0.001316667,0.069866667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2050,1451626450,1.23105,0.069683333,1.23105,0.000133333,0.070566667,0.6748,0.048216667,0.12675,0.007633333,0.013283333,0.000333333,0.00035,1.67E-05,0.031666667,0.00105,0.004283333,0.001333333,0.069683333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2051,1451626451,1.22365,0.066866667,1.22365,0.0001,0.069933333,0.67095,0.048083333,0.12565,0.007616667,0.013033333,0.0003,0.000383333,0,0.031233333,0.001016667,0.0042,0.001366667,0.066866667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2052,1451626452,1.267816667,0.0706,1.267816667,0.0001,0.114333333,0.678316667,0.048116667,0.124983333,0.0076,0.01295,0.000266667,0.00035,3.33E-05,0.03125,0.001016667,0.0042,0.001333333,0.0706,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2053,1451626453,1.262316667,0.069333333,1.262316667,8.33E-05,0.12195,0.66405,0.04805,0.124433333,0.007616667,0.012916667,0.000316667,0.000316667,0,0.031183333,0.00105,0.0042,0.001383333,0.069333333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2054,1451626454,1.539366667,0.080933333,1.539366667,0.0001,0.497916667,0.598666667,0.04855,0.123716667,0.007483333,0.01235,0.0004,1.67E-05,1.67E-05,0.031133333,0.001,0.0042,0.001366667,0.080933333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2055,1451626455,1.4849,0.09385,1.4849,8.33E-05,0.493133333,0.567816667,0.048633333,0.123983333,0.007366667,0.012416667,0.00035,1.67E-05,0,0.031283333,0.001,0.004233333,0.001383333,0.09385,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2056,1451626456,0.916966667,0.082233333,0.916966667,0.000233333,0.495733333,0.08295,0.04935,0.123116667,0.007033333,0.012,0.000433333,0.00025,1.67E-05,0.031133333,0.001,0.004216667,0.0014,0.082233333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2057,1451626457,0.87625,0.087366667,0.87625,0.000266667,0.494233333,0.063866667,0.049183333,0.1228,0.0071,0.012033333,0.000433333,0.000233333,1.67E-05,0.03125,0.001016667,0.004216667,0.00135,0.087366667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2058,1451626458,0.85235,0.105866667,0.85235,0.00025,0.492633333,0.06335,0.049,0.122383333,0.007016667,0.01195,0.00045,0.000233333,1.67E-05,0.03105,0.001016667,0.0042,0.00135,0.105866667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2059,1451626459,0.832383333,0.125066667,0.832383333,0.00025,0.491633333,0.064283333,0.049233333,0.122283333,0.0073,0.01205,0.000466667,0.000233333,1.67E-05,0.031266667,0.001,0.004216667,0.001383333,0.125066667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2060,1451626460,0.761916667,0.195583333,0.761916667,0.00025,0.49115,0.063616667,0.049016667,0.122416667,0.0071,0.0121,0.000433333,0.000233333,1.67E-05,0.031266667,0.001016667,0.004216667,0.001366667,0.195583333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2061,1451626461,0.6487,0.291133333,0.6487,0.000266667,0.4899,0.06535,0.04905,0.121883333,0.00705,0.01205,0.000483333,0.000233333,1.67E-05,0.031233333,0.001,0.0042,0.00135,0.291133333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2062,1451626462,0.633266667,0.301283333,0.633266667,0.000266667,0.48975,0.065616667,0.049533333,0.1216,0.007083333,0.012116667,0.000466667,0.00025,0,0.031366667,0.001016667,0.004216667,0.00145,0.301283333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2063,1451626463,0.555666667,0.379866667,0.555666667,0.00025,0.4889,0.0654,0.04945,0.121333333,0.00715,0.01215,0.00045,0.000233333,0,0.031333333,0.001,0.004216667,0.0014,0.379866667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2064,1451626464,0.564083333,0.366266667,0.564083333,0.00025,0.488483333,0.064516667,0.049133333,0.120883333,0.0072,0.012066667,0.000466667,0.000233333,0,0.0313,0.001,0.0042,0.001466667,0.366266667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2065,1451626465,0.729983333,0.372083333,0.729983333,0.00025,0.496316667,0.200216667,0.0491,0.12125,0.00735,0.0123,0.00045,0.000166667,1.67E-05,0.031433333,0.001,0.004216667,0.00135,0.372083333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2066,1451626466,1.029733333,0.37135,1.029733333,0.00015,0.4845,0.459566667,0.048833333,0.120866667,0.00745,0.012466667,0.000416667,1.67E-05,0,0.031433333,0.001,0.0042,0.0014,0.37135,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2067,1451626467,1.30505,0.375716667,1.30505,6.67E-05,0.481416667,0.700366667,0.0489,0.120533333,0.007566667,0.012566667,0.000366667,0.0001,1.67E-05,0.031416667,0.001,0.004183333,0.001366667,0.375716667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2068,1451626468,1.31205,0.388333333,1.31205,6.67E-05,0.48115,0.719666667,0.04855,0.120283333,0.007483333,0.012616667,0.000366667,0.000116667,3.33E-05,0.031483333,0.001,0.004183333,0.001333333,0.388333333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2069,1451626469,1.4498,0.2458,1.4498,8.33E-05,0.48035,0.717383333,0.048683333,0.1199,0.007683333,0.012566667,0.000366667,8.33E-05,1.67E-05,0.031383333,0.001,0.004166667,0.001266667,0.2458,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2070,1451626470,1.346166667,0.233366667,1.346166667,6.67E-05,0.480283333,0.615183333,0.048833333,0.120166667,0.007483333,0.0125,0.000383333,5.00E-05,1.67E-05,0.0314,0.001,0.004183333,0.001383333,0.233366667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2071,1451626471,1.184383333,0.27965,1.184383333,0.000116667,0.48105,0.51505,0.0487,0.119716667,0.0075,0.012466667,0.000416667,1.67E-05,1.67E-05,0.031416667,0.001033333,0.0042,0.001466667,0.27965,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2072,1451626472,0.55975,0.263,0.55975,0.00025,0.48585,0.0673,0.049333333,0.033133333,0.00705,0.01215,0.000666667,0.000316667,0,0.03145,0.001,0.0042,0.0014,0.263,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2073,1451626473,0.385916667,0.393816667,0.385916667,0.000283333,0.485666667,0.0625,0.049283333,0.004733333,0.007133333,0.012116667,0.000766667,0.00035,1.67E-05,0.031483333,0.001,0.004216667,0.001483333,0.393816667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2074,1451626474,0.394866667,0.3881,0.394866667,0.00025,0.485566667,0.065283333,0.04935,0.00475,0.007366667,0.012166667,0.00075,0.000333333,1.67E-05,0.031516667,0.001,0.004216667,0.00145,0.3881,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2075,1451626475,0.41185,0.37115,0.41185,0.000266667,0.48555,0.065,0.049433333,0.005133333,0.0072,0.0122,0.00075,0.00035,1.67E-05,0.031483333,0.001,0.004216667,0.001383333,0.37115,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2076,1451626476,0.41495,0.37325,0.41495,0.00025,0.4855,0.066933333,0.049133333,0.004766667,0.007133333,0.0122,0.00075,0.000366667,0,0.031566667,0.001,0.004233333,0.00145,0.37325,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2077,1451626477,0.378566667,0.407833333,0.378566667,0.000266667,0.48535,0.065166667,0.04955,0.004766667,0.007116667,0.0122,0.00075,0.000333333,1.67E-05,0.031666667,0.001,0.00425,0.001383333,0.407833333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2078,1451626478,0.4483,0.3347,0.4483,0.00025,0.4845,0.065633333,0.049266667,0.004766667,0.0071,0.012233333,0.000766667,0.000333333,0,0.031633333,0.001,0.004216667,0.001383333,0.3347,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2079,1451626479,0.40265,0.399266667,0.40265,0.000266667,0.484766667,0.064883333,0.061883333,0.00475,0.007233333,0.012183333,0.000733333,0.00035,0,0.031566667,0.001,0.004233333,0.001366667,0.399266667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2080,1451626480,0.38675,0.400433333,0.38675,0.00025,0.48475,0.06595,0.051833333,0.005133333,0.00725,0.012233333,0.00075,0.00035,0,0.031666667,0.001,0.00425,0.00145,0.400433333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2081,1451626481,0.5251,0.256966667,0.5251,0.00025,0.484766667,0.065833333,0.050333333,0.004783333,0.00715,0.012416667,0.0008,0.000333333,1.67E-05,0.031733333,0.001,0.004266667,0.001433333,0.256966667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2082,1451626482,0.528083333,0.253583333,0.528083333,0.000266667,0.4846,0.065716667,0.0496,0.004783333,0.007166667,0.012283333,0.00075,0.000333333,1.67E-05,0.0317,0.001,0.00425,0.00145,0.253583333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2083,1451626483,0.483483333,0.302683333,0.483483333,0.00025,0.484416667,0.066283333,0.049483333,0.004783333,0.007183333,0.01235,0.0008,0.000316667,0,0.0317,0.001,0.004266667,0.001433333,0.302683333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2084,1451626484,0.493433333,0.286616667,0.493433333,0.000233333,0.484116667,0.065316667,0.04935,0.004766667,0.00735,0.012366667,0.000766667,0.00035,0,0.0316,0.001,0.004266667,0.001333333,0.286616667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2085,1451626485,0.54535,0.251133333,0.54535,0.000266667,0.484366667,0.076733333,0.04975,0.0052,0.007233333,0.012366667,0.00075,0.000333333,0,0.03165,0.001,0.004266667,0.001433333,0.251133333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2086,1451626486,0.5049,0.422766667,0.5049,0.000233333,0.483583333,0.18305,0.049566667,0.00485,0.007266667,0.012516667,0.000766667,0.000266667,1.67E-05,0.031666667,0.001,0.0043,0.001416667,0.422766667,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2087,1451626487,0.749333333,0.412133333,0.749333333,0.000183333,0.482183333,0.380966667,0.049366667,0.00495,0.007233333,0.012633333,0.000716667,0.000183333,1.67E-05,0.031716667,0.001,0.004266667,0.001416667,0.412133333,33.53,partly-cloudy-day,0.51,10,Partly Cloudy,25.62,1015.93,10.01,0.26,262,0,17.27,0
2088,1451626488,1.155683333,0.3873,1.155683333,6.67E-05,0.47685,0.7101,0.0486,0.0051,0.00735,0.012816667,0.000633333,0,5.00E-05,0.031633333,0.001,0.00425,0.001416667,0.3873,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2089,1451626489,1.324683333,0.180216667,1.324683333,5.00E-05,0.430466667,0.72115,0.0487,0.005133333,0.007716667,0.0129,0.00065,1.67E-05,0,0.031783333,0.001,0.00425,0.001433333,0.180216667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2090,1451626490,0.908416667,0.3958,0.908416667,0,0.315783333,0.641216667,0.048783333,0.005583333,0.007633333,0.013066667,0.000633333,8.33E-05,0,0.031766667,0.000983333,0.004266667,0.001433333,0.3958,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2091,1451626491,0.578466667,0.353116667,0.578466667,0.0001,0.021583333,0.571533333,0.0486,0.005383333,0.0077,0.01335,0.000633333,0.00025,1.67E-05,0.031766667,0.001,0.00425,0.0014,0.353116667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2092,1451626492,0.0735,0.431883333,0.0735,0,0.020583333,0.085883333,0.049083333,0.00515,0.007383333,0.013033333,0.000716667,0,1.67E-05,0.031833333,0.001,0.004283333,0.001466667,0.431883333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2093,1451626493,0.14335,0.220633333,0.14335,0,0.0533,0.0662,0.049416667,0.005116667,0.007383333,0.013016667,0.000733333,5.00E-05,0,0.03195,0.001,0.004283333,0.001466667,0.220633333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2094,1451626494,0.215766667,0.187666667,0.215766667,1.67E-05,0.094633333,0.065466667,0.049216667,0.005083333,0.007433333,0.0129,0.000733333,5.00E-05,1.67E-05,0.031783333,0.001,0.004266667,0.00155,0.187666667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2095,1451626495,0.480016667,0.256033333,0.480016667,0.000216667,0.435516667,0.0657,0.049616667,0.005233333,0.007266667,0.01245,0.000766667,0.000283333,0,0.031833333,0.001,0.004266667,0.0014,0.256033333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2096,1451626496,0.687966667,0.104883333,0.687966667,0.000266667,0.488416667,0.066483333,0.049583333,0.0048,0.0072,0.012433333,0.000783333,0.000333333,1.67E-05,0.031783333,0.001016667,0.0043,0.00145,0.104883333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2097,1451626497,0.606933333,0.177466667,0.606933333,0.00025,0.487033333,0.06465,0.04965,0.0048,0.0073,0.012416667,0.000783333,0.00035,0,0.0318,0.001,0.004283333,0.001366667,0.177466667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2098,1451626498,0.648983333,0.135216667,0.648983333,0.00025,0.486416667,0.0649,0.049433333,0.004783333,0.007233333,0.01245,0.000783333,0.000316667,1.67E-05,0.031833333,0.001016667,0.004283333,0.001566667,0.135216667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2099,1451626499,0.46995,0.300283333,0.46995,0.00025,0.468533333,0.064583333,0.049783333,0.004833333,0.00735,0.012516667,0.000783333,0.00035,1.67E-05,0.031933333,0.001,0.0043,0.001466667,0.300283333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2100,1451626500,0.32485,0.41605,0.32485,0.000216667,0.438066667,0.067583333,0.049633333,0.005233333,0.007266667,0.012583333,0.000766667,0.0003,0,0.0319,0.000983333,0.004316667,0.001416667,0.41605,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2101,1451626501,0.097083333,0.3966,0.097083333,6.67E-05,0.178483333,0.066583333,0.049616667,0.005033333,0.0073,0.012933333,0.00075,0.000133333,3.33E-05,0.0321,0.001,0.004316667,0.001433333,0.3966,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2102,1451626502,0.06675,0.411683333,0.06675,0,0.02085,0.066616667,0.049783333,0.00515,0.007416667,0.013166667,0.000716667,1.67E-05,0,0.03205,0.000983333,0.004316667,0.001516667,0.411683333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2103,1451626503,0.041466667,0.384733333,0.041466667,0,0.020833333,0.06635,0.0494,0.00515,0.007533333,0.013166667,0.000716667,3.33E-05,0,0.032,0.001,0.004316667,0.001433333,0.384733333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2104,1451626504,0.02965,0.369933333,0.02965,0,0.020733333,0.065516667,0.04935,0.00515,0.00755,0.013083333,0.000733333,3.33E-05,0,0.03205,0.001,0.004316667,0.001483333,0.369933333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2105,1451626505,0.00965,0.422583333,0.00965,1.67E-05,0.08785,0.065966667,0.0497,0.0055,0.007433333,0.013016667,0.000716667,6.67E-05,0,0.032083333,0.001,0.004316667,0.001366667,0.422583333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2106,1451626506,0.067933333,0.416083333,0.067933333,6.67E-05,0.1606,0.0671,0.049316667,0.005033333,0.007333333,0.01295,0.00075,0.0001,0,0.03215,0.001,0.004333333,0.001383333,0.416083333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2107,1451626507,0.422566667,0.377083333,0.422566667,0.00025,0.49345,0.0663,0.0496,0.0048,0.007283333,0.012466667,0.000766667,0.000333333,0,0.032,0.000983333,0.0043,0.001433333,0.377083333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2108,1451626508,0.39005,0.4045,0.39005,0.000266667,0.489966667,0.065316667,0.049433333,0.0048,0.0072,0.012483333,0.000766667,0.00035,1.67E-05,0.031933333,0.001,0.004316667,0.001483333,0.4045,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2109,1451626509,0.458583333,0.33725,0.458583333,0.00025,0.488533333,0.06665,0.049583333,0.0048,0.0073,0.012483333,0.000783333,0.00035,0,0.031983333,0.001,0.004316667,0.00145,0.33725,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2110,1451626510,0.641783333,0.201833333,0.641783333,0.000266667,0.487383333,0.1064,0.049666667,0.0052,0.007183333,0.012466667,0.000766667,0.000316667,1.67E-05,0.031916667,0.001,0.0043,0.0014,0.201833333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2111,1451626511,0.596366667,0.35765,0.596366667,0.000233333,0.48505,0.199733333,0.04915,0.004816667,0.00715,0.012416667,0.000766667,0.000266667,0,0.031633333,0.001,0.00425,0.001316667,0.35765,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2112,1451626512,1.096016667,0.340433333,1.096016667,6.67E-05,0.433883333,0.65025,0.048783333,0.005083333,0.0074,0.012716667,0.00065,3.33E-05,0,0.03175,0.001,0.004233333,0.001433333,0.340433333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
2113,1451626513,1.062966667,0.348933333,1.062966667,1.67E-05,0.32045,0.725083333,0.0485,0.0052,0.0076,0.013,0.000616667,0.000133333,1.67E-05,0.031783333,0.001,0.004233333,0.0014,0.348933333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
